5.181818181818181879e-01,8.664520691814397643e-03,3.205724762146465068e+00,5.078237520969987040e-01,2.078645684625904377e-01,2.525203969544321581e+00,3.757234757656391540e-03,6.454545454545455030e-01,-2.730952944315664510e+01,-2.594621721816736226e+00,-4.791014799532706259e-01,-8.061696005089563632e-01,-2.923880866315116678e-01,-5.068078374642565054e-01,2.157942925323777517e-02,3.691441661805733299e-01,-1.666815679274142592e-01,-6.086628759572709768e-02,1.906305369487752699e-01,2.759917094260324610e-01,1.038211584331034248e-01,5.153820976963282771e-03,3.268136446291366754e-03,2.281186390658961928e-03,3.125780556416777548e-03,3.449347538096035354e-03,1.826187699817261034e-02,7.372697509353413718e-03,7.173960767522828338e-03,6.269790239153093074e-03,5.532449878052316666e-03,2.195844482552223621e-03,5.860501578219073915e-03,4.131408276698618487e-03
5.318181818181818565e-01,7.668453127240203171e-03,3.249313677542517542e+00,5.148839876837454366e-01,2.112286408883987110e-01,2.504885616145697380e+00,3.682654032330997303e-03,6.727272727272727293e-01,-2.722675255191251509e+01,-2.095283681100179152e+00,-1.292421510996297762e-01,-4.352167832184239415e-01,6.383882940742326151e-02,-4.157733265271823520e-01,-1.620479212103695110e-01,2.038768107786604125e-03,-2.793533946055532652e-02,3.760035739508331143e-01,1.266565530733517464e-01,2.370892790300112851e-01,2.040476058877636889e-01,2.756726981287681028e-03,3.567210401052848829e-03,1.235488174481128194e-03,1.537798567419338021e-03,3.283081379035412625e-03,3.392186440598094627e-02,3.871982546966725759e-03,1.054371333461901449e-02,4.331970434756061104e-03,8.137083569115880974e-03,7.312368784086854118e-03,4.585144488735254723e-03,8.505105126451188713e-03
5.363636363636363757e-01,5.485648942871295015e-03,3.211231122712027375e+00,5.320420585758905974e-01,2.170928585416603274e-01,2.660612470632044868e+00,4.980074894476930157e-03,7.454545454545454808e-01,-2.814131270344581992e+01,-2.492334923704392136e+00,-5.221967153740574297e-01,-6.687422116227411673e-01,-1.145319549476177257e-02,-2.692927026636239840e-01,-1.173581234762110931e-01,-6.081972368588704769e-02,-5.411512422347056206e-02,3.266753179262759099e-01,-2.929469482368369723e-02,-7.483655319391376015e-02,-2.911172479187439377e-01,1.408984119475413998e-03,5.826235559067676623e-03,2.056527443859936487e-03,2.853954051437686268e-03,1.717235961654045573e-03,1.012434143619424069e-02,3.220997159007870855e-03,6.545986463530876175e-03,3.296363554195521576e-03,2.048755733508378363e-03,7.931873083869216134e-03,1.235720980497502161e-02,3.461014006007139335e-03
5.318181818181818565e-01,4.406040905977405900e-03,3.233132272272091878e+00,5.043304486219817306e-01,2.249741841338723791e-01,2.811524597116233259e+00,5.272731034806217923e-03,7.090909090909091050e-01,-2.739082010698386327e+01,-1.790221957893344262e+00,-3.419476013511419388e-01,-3.663549401805135108e-01,2.939926809512131700e-01,-2.120842406150168571e-02,3.663313338064770608e-02,-2.033655335264335923e-03,4.390928781569741063e-02,-7.551680453971293394e-02,1.401282381321208685e-02,-6.397176188637219985e-02,-3.265490110008775204e-01,3.298060800130240937e-03,3.236462960086806343e-03,2.132262648127900093e-03,3.365518509464082535e-03,8.838040454996563128e-03,4.243379423109800049e-03,5.740707772508129789e-03,1.225191836118545534e-02,8.405702440923333574e-03,5.155207137970321991e-03,1.506424722413792112e-02,5.334609931446283523e-03,3.808947882976234257e-03
5.000000000000000000e-01,4.606633786332597728e-03,3.282822980937255775e+00,4.843006673413324248e-01,2.187287010307195079e-01,2.701564033178696977e+00,3.962330482672180888e-03,6.636363636363636909e-01,-2.708926691739686632e+01,-1.810156308477592901e+00,-5.506448901777275529e-01,-8.071536610761166353e-01,-2.273054722097513081e-01,-3.193269526192654140e-01,-1.022496327627538254e-01,-9.743608745889399680e-02,5.388572955582707213e-02,3.006568056591861667e-03,1.520713483793874332e-02,1.383624882110952858e-01,1.115178290343019074e-01,3.541760606551754703e-03,3.971852581572177243e-03,1.375705602795575461e-03,9.266471098994721791e-04,5.941059860802491190e-03,3.094455697114889981e-03,6.097796582014978692e-03,2.455410264295358053e-03,7.130964068103809970e-03,2.783649405608171201e-03,1.493693383242091811e-02,6.099256507631523570e-03,3.585699831660966140e-03
4.318181818181818232e-01,6.562789051983118627e-03,3.178202947854961824e+00,4.357451083693493210e-01,2.356073928911460724e-01,2.917385645618599366e+00,5.189222627932810195e-03,6.454545454545455030e-01,-2.580346401019145475e+01,-1.045377567834550492e+00,-8.063169558753248145e-01,-4.705823778239205391e-01,1.027969433128963356e-02,1.023925496518027500e-01,1.206512901143933364e-01,1.602762960257523850e-01,-4.506208911500679815e-01,2.179995888282832694e-01,2.945938567951087994e-01,2.569391839694993782e-02,-5.145606079261734189e-01,4.022272911694798996e-03,1.754566500412026425e-03,6.929178713615612162e-03,8.748262401857689191e-03,1.284080841760134109e-02,9.325188034861211020e-03,5.990546855360176157e-03,1.066047582150131748e-02,1.556359756942212770e-02,7.302868617887191618e-03,1.137775756640281577e-02,4.233068785320882529e-03,3.824301072220277938e-03
3.863636363636363535e-01,7.149669494050701381e-03,3.136979655798397548e+00,4.340608440308498239e-01,2.453706999069287797e-01,2.744901088717488946e+00,4.778965615177161418e-03,6.727272727272727293e-01,-2.589930178395489691e+01,-9.584057344549988811e-01,-1.153455279446238935e+00,-4.167656363234277239e-01,1.044779490655297488e-01,-2.999719691049929082e-01,3.662362147253580592e-03,1.385275469951820770e-01,-3.781290501251318159e-01,2.363696817990755816e-01,1.391037495105154342e-01,6.764419094007488586e-02,-4.784579523453769689e-01,5.206900373322651855e-03,2.910220671322172586e-03,1.435060584151858984e-02,2.873679046088573573e-03,1.063382659904257496e-02,1.427908584604136236e-02,1.522112361747917850e-02,7.746384410976040781e-03,2.771792282920066894e-02,2.848834752841352368e-03,1.371316948763978347e-02,2.955980746622652137e-03,7.202167220026055305e-03
4.227272727272727293e-01,5.327628989581370024e-03,3.156473218503265787e+00,4.391108713233905503e-01,2.410369760277453477e-01,2.894974715210152372e+00,4.412966090037671700e-03,6.818181818181817677e-01,-2.618217069157074306e+01,-8.933788465522556344e-01,-9.518663181565587550e-01,-6.346033651311867585e-01,1.074172300042078587e-01,-1.290382382253392191e-01,5.093052539314231186e-01,3.748950845473699722e-01,1.536787703790832849e-01,8.880356366189123829e-01,5.408798320083518796e-01,1.797394667074133923e-01,-1.829465132436337294e-01,6.033762742871946055e-03,7.470704932127889518e-03,7.925993947167213685e-03,3.681272708648055791e-03,4.583681051794546123e-03,1.948306187087477798e-02,8.694783158768546252e-03,6.776151827392381394e-03,2.669909185326349577e-02,1.077082367432898383e-02,9.887060004570766975e-03,2.827951812299417389e-03,6.623186207875174196e-03
4.318181818181818232e-01,4.114172519792803559e-03,3.227398027579237105e+00,4.455517974998105535e-01,2.257186082650703696e-01,2.828711125245781499e+00,4.433868032270964210e-03,6.727272727272727293e-01,-2.685580218570799360e+01,-1.330333597282574276e+00,-7.247614746672869090e-01,-6.095419401568032969e-01,1.482893705697107822e-01,-3.370208655161440192e-01,9.219767376952275884e-02,2.661590264745585244e-01,-3.991176219812034853e-01,1.556426228101933651e-01,2.679925652497135435e-01,-6.232251699907996600e-02,-6.629956465109979047e-02,4.550770195637873945e-03,6.629444954514737177e-03,4.275546206452713292e-03,4.589311718152857059e-03,8.478913589592945027e-03,2.249516537313797637e-02,1.725404978945395407e-02,1.182558054355668103e-02,9.918360835401205874e-03,9.271917758409979962e-03,7.216923657501104865e-03,6.450580300328093153e-03,5.277649476490145659e-03
4.000000000000000222e-01,4.202187264144552174e-03,3.174592911474596768e+00,4.274347275901142496e-01,2.215468030031283453e-01,2.642677406678410890e+00,5.844740480964153231e-03,5.818181818181817899e-01,-2.663288857765011031e+01,-1.338899273206956231e+00,-8.210972145557204893e-01,-4.782323352805260552e-01,7.097181814872935424e-02,-2.116834721627436355e-01,1.857451365615832017e-01,2.406536915566209744e-01,-1.186097190485991826e-01,2.827171915865664964e-01,-6.079612091787884448e-02,-1.072541889941758253e-01,-3.697219433135469635e-01,2.110111134912862150e-03,3.716320707459238280e-03,5.288969182190602150e-03,1.241396243758470519e-03,1.177336254141565612e-02,1.647388342745074660e-02,1.088819324407937390e-02,2.956748716134347064e-03,4.015270416440736533e-03,6.640846502657489145e-03,6.321111262698493084e-03,8.177731355361988683e-03,4.321103181350123036e-03
4.000000000000000222e-01,1.131558199723299400e-02,2.638412516324817325e+00,4.123174951747470285e-01,2.114331320640253364e-01,2.616797971604793549e+00,7.275594120140653313e-03,5.454545454545454142e-01,-2.559667505361956685e+01,-1.934425357408789292e+00,-1.013542786765541548e+00,-1.691935301132296565e-01,-1.963431150155006688e-01,-3.244287282872105327e-01,-1.658203986112257444e-01,-1.428288528491997722e-01,-4.637115536743484645e-01,-1.287050869196660619e-01,-5.502676865427263975e-01,-2.730561382476364707e-01,-1.267993047346153701e-01,2.569264741154156633e-03,2.782715883912483847e-03,5.871573747226450576e-03,5.983148225034944437e-03,1.736521253296267192e-02,4.213063512421921092e-02,3.322513342508361979e-03,3.356718252622846541e-03,1.001252138488932866e-02,2.170338549155252650e-02,7.842738922096095799e-03,8.448660472678564889e-03,1.098882253575431296e-02
3.818181818181818343e-01,5.383839097602412249e-02,2.545016764012947519e+00,3.512139087510515734e-01,2.062303606029415592e-01,2.372075501224041538e+00,8.352633385149080963e-03,4.363636363636363424e-01,-2.277688549396916429e+01,-6.585413993180517789e-01,-1.048818606070456072e+00,-1.711488708960331451e-01,-8.545523950546867198e-01,-4.389909055931076054e-01,-7.944309323737121231e-02,4.035749381239587819e-01,-2.243421498956077731e-01,3.167469749681522950e-01,-6.046836009790141908e-01,-5.744493794670503251e-01,-1.250546105079277381e-01,5.985728835475444091e-03,6.667487401936604378e-03,1.434287070713456159e-02,3.162739631548506548e-03,1.204908723116961643e-02,2.346626963685582296e-02,4.952183768914683419e-03,3.079423318269699193e-03,2.234762717075339938e-02,1.770991774874428396e-02,7.740523355048089908e-03,3.954933101990722177e-03,7.087631665093867619e-03
2.999999999999999889e-01,1.208011955568057127e-01,3.083583441523743307e+00,2.981742712354239488e-01,2.022008537836171849e-01,2.084444776940571842e+00,7.085669159927608651e-03,4.181818181818181546e-01,-2.163347762166340260e+01,4.949183349311422342e-01,-5.719977954549094745e-01,-1.085749386424613439e-01,-9.726407194443714710e-01,-2.059226083521577544e-01,4.225659918277546168e-01,6.019289723341350040e-01,-5.600676495591796478e-01,1.402683014820405305e-01,-4.859741325810327806e-01,-4.106866223451318687e-01,-1.244561847841851587e-01,2.355203390208316771e-03,2.846255146970689317e-03,4.929468686133552796e-02,2.369748218834820137e-03,2.615068350921218032e-02,3.893537951554586207e-02,1.226536887028460351e-02,1.541344559000623832e-03,8.766080686575257463e-03,8.134927430211829832e-03,5.684622925444447056e-03,4.988305351778586465e-04,1.547809473259288172e-02
2.318181818181818121e-01,1.837628259337270864e-01,3.263452923950584506e+00,2.872234157117761755e-01,1.944834533410000621e-01,1.832369890754128150e+00,1.125758681358599717e-02,4.000000000000000222e-01,-2.147407805433641670e+01,2.368133923298669785e-01,-1.084334204854564776e+00,-1.960537878354141617e-01,-9.203409821063388563e-01,-2.917654770306129519e-01,6.011691532004962424e-01,4.236851154442075607e-01,-4.461595321961681071e-01,2.285586566168699707e-01,-8.938101207617378252e-01,-3.905202209970426996e-01,6.076089249427857331e-02,2.443436980563088844e-03,2.785833232808902294e-04,1.632081007325176386e-02,3.538606080290666173e-03,7.977834133525511795e-02,1.462415660982753322e-02,2.014712903175122638e-02,4.154431773997760945e-03,2.799337177216259295e-03,3.462383549343586026e-02,4.947779756833187506e-03,1.354634814060529883e-03,2.173148860179323003e-02
2.500000000000000000e-01,2.088483468599874604e-01,3.307111370578831977e+00,3.110464277967924240e-01,1.946755039110169005e-01,1.734496259140823948e+00,1.960461923178860588e-02,2.727272727272727071e-01,-2.280311816932627167e+01,-6.248586752410064671e-01,-6.623024010236269188e-01,-1.635402868811282676e-02,-1.187623773891339329e+00,-1.677472115691210075e-01,4.763923431014570053e-01,3.610787551820776042e-01,-2.070444453362975390e-01,3.846925710448675928e-02,-1.019609883682614404e+00,-3.482621918616988776e-01,3.219889312806573783e-02,1.061096574444795205e-03,2.455340347764823641e-04,1.804212880153165327e-03,5.242633470136355209e-03,8.095294051144349967e-02,1.971137292579891714e-03,2.234706232369594852e-03,2.583293936506371111e-03,8.067932669763600581e-04,1.684435341019959202e-03,1.570814952232296724e-02,2.199717983967575726e-04,2.190573589729904319e-02
2.636363636363636131e-01,1.756375994548751429e-01,3.262547439667840443e+00,3.083311050520153862e-01,1.872238230495391620e-01,2.025510681824601367e+00,1.542874609059819400e-02,3.363636363636363646e-01,-2.218974733530647470e+01,-9.433180578099320535e-01,-1.676442935613236873e+00,-3.186632342204675505e-01,-7.628380884001119133e-01,2.831502809247424812e-01,4.088073208053871199e-01,-1.317486590578473560e-01,-1.881170965898844305e-01,-2.177252362157460763e-01,-1.026129200442609024e+00,-1.187388595040172190e-01,-1.402785035452954465e-01,2.061244167954805716e-03,4.003133853729302504e-04,2.320272688759319503e-03,2.679898064214447130e-03,6.314084379254442103e-02,7.856389044651109280e-03,1.384478731933559952e-03,4.048804999254824316e-03,2.362148098916847915e-03,9.435849326949685700e-03,7.507948571260053550e-02,4.207770146626796208e-03,2.463330322454865620e-02
2.772727272727272818e-01,1.495671919546734396e-01,3.265189808230870128e+00,3.189891590790507880e-01,1.937732987275151697e-01,2.318517859099451517e+00,8.186932370823652230e-03,4.272727272727272485e-01,-2.192462021339230560e+01,-5.106524601364388349e-01,-1.219214977909178987e+00,-7.821439812398699454e-01,-9.031598691932128942e-01,5.265479802966295253e-01,1.151989847873081674e-01,4.077258031977005343e-02,5.875519580707731088e-02,1.944157882795178316e-01,-6.254886748698768040e-01,2.564805964437119612e-01,1.102877394925571020e-01,3.487626093179729304e-03,1.432037860751804188e-03,3.650311384890831713e-03,9.280846254181833064e-04,4.198282374945024042e-02,3.056708389489595779e-02,6.422785118829372206e-04,7.314216101335966648e-03,1.837227070383784825e-03,4.899516052309490534e-03,6.371733777483176708e-02,2.214259250139068158e-02,1.953243258370296331e-02
2.727272727272727071e-01,1.417145568374408582e-01,3.282296475272223013e+00,3.306367706369168769e-01,1.974083831141229817e-01,2.233119618318062383e+00,9.936138010265859952e-03,4.363636363636363424e-01,-2.205792500036692516e+01,-2.031247027132560556e-01,-6.194126185367390125e-01,-1.765447212708078639e-01,-7.503188198087253902e-01,6.069432157486724932e-01,2.037852117215299685e-01,2.913011854906993325e-01,-1.356508007087423029e-01,7.752486545423194729e-03,-9.964688521363792573e-01,2.009603216676866810e-01,1.611383637841354299e-01,1.606306243200392387e-03,2.951226977000914568e-03,2.747558692227832552e-03,1.465898233884359780e-03,1.585588259113109716e-02,2.930537882806194885e-02,2.079460883454121913e-03,4.041856486151686537e-03,2.905241093283555173e-03,1.571369783779733367e-03,7.869796198890249839e-03,5.598033892029097985e-02,1.577193127590861138e-02
2.727272727272727071e-01,1.430230460072385579e-01,3.277036397203452633e+00,3.479679521145337406e-01,1.934802744751275838e-01,2.164349255545866324e+00,9.936036636106784087e-03,4.454545454545454364e-01,-2.288870208854132215e+01,-1.024483088800260289e+00,-1.278689629449949683e+00,-2.427931169196780870e-01,-7.241585361870035431e-01,1.028630590096125008e+00,-2.775408041506565171e-01,-2.155237879730310946e-01,2.658020862474740065e-02,-1.276146804009817559e-01,-8.634358175439212912e-01,2.574535874993508777e-01,3.860677120593445921e-01,4.768792621814896444e-03,1.876103565423504517e-03,1.492829803027854703e-03,1.099358504369764853e-03,1.835700259334696518e-03,1.128909683168139756e-02,4.516685607319513573e-03,2.055565671505353575e-03,7.291265313358797143e-03,6.882317446834476963e-04,8.052747311326156551e-03,8.934308944022839594e-02,2.377420770794914928e-02
2.999999999999999889e-01,1.390265214952884631e-01,3.269243760172110491e+00,3.738267123651832780e-01,1.935249264015283799e-01,1.743111646678291216e+00,1.012471955922106780e-02,4.545454545454545303e-01,-2.345047107590492175e+01,-1.565605610984423413e+00,-1.025232045450433560e+00,-1.517744937542166161e-01,-3.554221897183388879e-01,1.036679310888775074e+00,-1.283020037713799022e-01,-3.436520721195188144e-01,-1.687238299835734368e-01,-6.535619664129805884e-01,-9.472622700399984108e-01,2.648882642229875573e-01,-4.118665216283202979e-02,1.897812415644893960e-02,1.517019401610122204e-03,7.246811420936361426e-04,4.556414172266977001e-04,1.234090119380984452e-03,6.802819997384181201e-03,1.145629921382016608e-02,1.098952544242372785e-03,7.701368843493191845e-04,1.546767904202948733e-03,8.870530331912672862e-04,1.029783748757064216e-01,2.786175404878097131e-02
3.181818181818181768e-01,1.156002780862770835e-01,3.249615537623211647e+00,3.670796478386911810e-01,2.027766966736994914e-01,1.682140378145004167e+00,1.947618705932484956e-02,4.636363636363636243e-01,-2.409763529091035750e+01,-1.945934472387888414e+00,-1.988596184264864730e+00,-1.008825972667339199e+00,-1.314666071979328832e+00,5.234773328792590580e-02,-6.784821621334790054e-01,-2.680685279425312206e-01,-1.052021389268630557e-02,-3.391464211635206172e-01,-2.582699176848555767e-01,1.088389648294814327e+00,5.214786977059414630e-01,1.231464206641820318e-02,1.095623585177220695e-03,1.496355030409150019e-03,7.482494112421349481e-04,1.384932671778299615e-03,1.264206102397963730e-02,5.739526673720291364e-04,2.605197197569641271e-03,7.853214021843701832e-04,5.135386498899248767e-03,7.234469025900581258e-04,1.127539151358127566e-02,4.692759992670061074e-03
3.136363636363636576e-01,1.073914286104695054e-01,3.268348144818147283e+00,3.466236317200008243e-01,2.012086253664446267e-01,1.777691050254895933e+00,2.521505426497465223e-03,4.636363636363636243e-01,-2.287319726415728027e+01,-7.579617673636164232e-01,-1.252647286759863476e+00,-4.905641755120181968e-01,-9.040833855457360846e-01,5.618906342164710077e-01,-1.405644630941090267e-01,1.575254006867785328e-01,1.082470247880112785e-01,-5.067671350831363941e-02,-1.538716925684446291e-01,7.921936534923471607e-01,2.611595993520735570e-01,1.295248636577352869e-02,6.059251663465055771e-04,2.135777913048818571e-03,2.136152154518582928e-03,2.442701828797775882e-03,1.739741565642972249e-02,3.165055983510867968e-04,3.381251545132268367e-03,2.398260244675055972e-03,1.637232960449675704e-03,2.538733219461711006e-03,6.596807022044111866e-03,5.065787014019148236e-03
2.772727272727272818e-01,9.777848182526897858e-02,3.234279385582171873e+00,3.372117295262866965e-01,1.996526030242980476e-01,1.887967211219041541e+00,2.297945925798305662e-03,4.636363636363636243e-01,-2.263977475198020528e+01,-3.821940167652960185e-01,-8.728358610769347825e-01,-2.212376795378796224e-01,-7.155968426477002930e-01,6.171084879071326856e-01,8.206753936616828504e-02,-1.414385492170089353e-01,-3.860545818167659959e-01,-3.859955810612908933e-01,-2.360689253450743985e-01,6.027189966525750009e-01,-4.885326293043291968e-02,1.047499057711911118e-02,1.542132631927921977e-03,1.894047424486613876e-03,1.139752302870507706e-03,2.809352458629495695e-03,2.981037769586602701e-02,6.469962163194039554e-04,7.043365797133542550e-03,3.156787864575301417e-03,3.673484807897141411e-03,4.106452883563982414e-03,8.469111409067269294e-04,7.793738916741562578e-03
