3.618636363636363873e-01,5.673366908256883417e-02,3.170076789560622110e+00,4.106791053956210802e-01,2.190160884090552873e-01,2.166075874238058141e+00,6.278631417074984587e-03,5.280000000000000249e-01,-2.487531879272419388e+01,-9.116153442436750742e-01,-7.748957291775500078e-01,-4.271309373188270642e-01,-2.261413168106115035e-01,-2.606577073437244332e-02,9.966004478510613607e-02,7.616180031727162736e-02,-1.830945528359033403e-01,-2.488055587465577787e-03,-9.846700727143174736e-02,1.294834118714308785e-02,-1.322174268212748527e-01,8.869286502175452794e-03,2.673330719206900435e-03,9.649984605088621908e-03,1.038526695953650124e-02,1.046333867020473977e-02,1.461494575770889634e-02,4.241916106920286082e-03,1.274766547238311357e-02,7.484981025537331724e-03,4.946346309216628767e-03,3.444178584849767744e-02,8.465944424944762958e-03,1.658122968728527324e-02,1.612847374332909978e-01,4.844835428602575073e-02,1.459746260971000464e-01,1.093371070083353214e-01,1.941851297497374298e-02,6.017278022800028880e-01,3.647631562888600017e-03,2.073113201710759801e-01,2.187201524783105366e+00,8.501452151112658395e-01,6.611268673202401747e-01,3.326843343997540892e-01,4.597740141035063788e-01,3.942128558517844494e-01,2.947701968863824518e-01,3.273998893373590846e-01,3.123630005807168097e-01,3.781934682008447068e-01,4.263154092949936746e-01,3.585531190370652710e-01,3.129347160122112337e-01,1.190776850284381086e-02,3.047226696832637267e-03,1.391124238484059417e-02,2.593046950119306041e-02,2.107634566697633161e-02,1.597317558312322944e-02,4.260885779156575910e-03,1.548886681920796059e-02,9.165067178492485381e-03,5.852157756919329490e-03,5.874350806315944973e-02,1.533823342081893672e-02,1.557035742718593414e-02
3.606404958677685846e-01,2.018048578465191437e-02,3.220209777799648787e+00,4.324484597074789161e-01,2.381214336172931822e-01,2.398049393720734557e+00,5.537296580033037804e-03,5.818181818181819009e-01,-2.732681052018397949e+01,-1.199983801592637622e+00,-4.426985757748729267e-01,-3.238126480694525910e-01,-9.727702188288610274e-02,-1.992757391710507087e-01,9.858271666735202166e-02,1.642053671612217491e-01,-2.918219535645645291e-01,-1.305730208158724370e-01,-3.233792429133716673e-01,-5.171558882737168489e-02,-2.179319316952872329e-02,3.370661917674747012e-03,3.202701092065793429e-03,6.248689371444429014e-03,9.751311885669034993e-03,2.485176164374545277e-02,1.017417050459752843e-02,7.543049451730858036e-03,4.677419809618573940e-03,3.451335180487470275e-03,3.988929498636589049e-03,4.778249413653753996e-02,3.915551003662181423e-03,1.964967679824229652e-02,1.568075310247571963e-01,3.124196840097879721e-02,6.541114736404078644e-02,7.809322806919033466e-02,2.183933785907022501e-02,6.636434168997216165e-01,1.913952782276816689e-03,1.930517306286653467e-01,2.890010085570293263e+00,7.484154694916846928e-01,4.264041067493567483e-01,2.935749347630488004e-01,4.075672944066873749e-01,3.131615863040791425e-01,2.830689703233065790e-01,2.969547359489261296e-01,3.478199784477555845e-01,3.200943288717841284e-01,3.458662606113794835e-01,2.835058269830805777e-01,3.314642031417665557e-01,2.733544612707616492e-03,2.791296436370997898e-03,6.516955648244015381e-03,1.533988138863333003e-02,4.028179270300054349e-02,7.074285261565598643e-03,7.762047451203507933e-03,3.906036509601980289e-03,2.896014282163878340e-03,4.033497964629328275e-03,8.576298487720120101e-02,3.023691076484403238e-03,2.290525243000918199e-02
